user_id,user_age,user_level,user_learning_interests,user_avg_session_minutes,user_posts_count,user_comments_made,user_likes_given,user_friends_count,days_since_signup,post_id,post_topic_category,post_topic_title,post_word_count,post_has_image,post_likes,post_comments,post_reposts,post_age_hours,post_is_pinned,author_friend_status,topic_interest_match,peer_engagement_count,created_at,engaged
1138,28,Beginner,"Speaking,Event,Vocabulary",12.6,12,67,302,110,454,5454,Event,Pronunciation bootcamp,303,true,163,73,2,610,False,PENDING,0.782,5,2026-03-03 15:10:00,1
1137,24,Advanced,BusinessEnglish; TOEFL,51,51,136,300,9,36,5167,Writing,Cohesion vs coherence,67,1,207,59,18,494.4,0,BLOCKED,0.101,3,2026-04-22 14:17:00,0
1119,39,Advanced,"Listening,BusinessEnglish,TOEFL",47.9,25,157,117,39,371,5209,TOEFL,TOEFL Prep weekly thread,73,true,49,20,23,653.1,0,BLOCKED,0.788,4,2026/02/08,0
1026,31,Beginner,Speaking|IELTS|BusinessEnglish,35.2,13,191,330,57,92,5268, Speaking ,Common pronunciation mistakes,589,false,262,21,2,689.1,no,NOT_FRIEND,0.764,3,2026-02-25 11:32:00,1
1117,42,Beginner,"BusinessEnglish,Listening,Speaking",20.7,79,117,65,34,304,5285,Vocabulary,Word of the day,579,False,150,5,17,568.3,no,NOT_FRIEND,0.084,4,04-03-2026,0
1143,33,INTERMEDIATE,"TOEFL,Writing",51.8,18,92,590,91,801,5088,BusinessEnglish,Job interview answers,495,false,290,39,22,46.8,false,FRIEND,0.043,8,2026-05-01 09:19:00,1
1030,24,Advanced,BusinessEnglish; IELTS,30.5,79,128,1,4,325,5495,Vocabulary,Academic word list — week 4,-58,no,170,26,22,547.1,false,PENDING,0.178,8,2026-01-27 06:12:00,0
1087,35,Beginner,Speaking; Event, ,68,0,397,51,488,5536,TOEFL,Integrated writing tips,352,yes,142,69,2,686.1,0,PENDING,0.025,3,2026-02-03 12:11:00,0
1098,42,Advanced,TOEFL,17.4,17,210,16,105,782,5430,ielts,Speaking part 3 examples,425,false,193,30,25,98,0,NOT_FRIEND,0.132,6,2026-01-25 01:32:00,0
1176,21,Intermediate,null,51.4,73,232,469,9,45,5030,SPEAKING,Small talk openers,358,false,149,79,23,186.6,no,NOT_FRIEND,0.027,3,2026-04-16 02:14:00,0
1083,N/A,Advanced,Event,54,52,19,465,119,117,5010,Listening,Accents around the world,585,false,329,71,22,184.8,0,NOT_FRIEND,0.169,7,26-03-2026,1
1160,38,Intermediate,"BusinessEnglish,Reading,Speaking",3.8,76,240,192,54,163,5073,Vocabulary,Word of the day,87,true,189,43,9,412.1,0,PENDING,0.2,4,2026-02-09 06:28:00,1
1068,41, Advanced ,BusinessEnglish|Grammar,38.2,69,76,75,94,531,5344,TOEFL,Score 100+ study plan,142,false,85,63,16,622.7,true,PENDING,0.092,12,01/25/2026,1
1119,39,ADVANCED,,47.9,25,157,117,39,371,5509,IELTS,IELTS band 7 roadmap,109,false,138,52,3,482.3,no,BLOCKED,0.081,7,2026-04-30 03:51:00,0
1203,23,Advanced,Event|Reading|Speaking,32.4,43,201,554,16,788,5394,IELTS,Writing task 2 essay structures,152,false,257,30,18,89.4,false,PENDING,0.122,11,2026-02-11 01:06:00,0
1020,23,Beginner,Reading; TOEFL,17.8,54,71,163,11,64,5297,TOEFL,Speaking task 1 templates,336,false,188,84,3,293.6,false,FRIEND,0.903,5,2026-05-01 18:25:00,1
1077,25,Advanced,"Listening,Grammar",51.2,23,191,295,109,755,5287,Speaking,Accent reduction drills,373,0,269,14,3,527.3,false,FRIEND,,0,2026-02-19 19:20:00,0
1056,42,Advanced,"Grammar,Event",26.5,13,86,547,52,607,5063,Vocabulary,Synonym swap challenge,489,false,81,53,9,124.7,false,NOT_FRIEND,0.219,12,04-01-2026,1
1148,22,intermediate,"Listening,Event,Grammar",16.2,72,206,506,10,485,5098,BusinessEnglish,Job interview answers,NaN,no,311,51,19,330,False,BLOCKED,0.127,12,2026-03-26 09:00:00,0
1133,28,Advanced,"Listening,IELTS,Vocabulary",55,67,37,324,25,86,5282,TOEFL,TOEFL Prep weekly thread,271,false,104,68,23,592.8,no,FRIEND,0.214,3,2026-03-03 18:40:00,1
1074,39,Intermediate,"Listening,Vocabulary",58.3,7,131,570,68,293,5583,Grammar,Subjunctive mood basics,138,True,195,19,18,246.8,0,FRIEND,0.021,5,2026-02-23 03:26:00,1
1123,19,intermediate,IELTS; Listening; BusinessEnglish,null,38,58,370,10,860,5451,TOEFL,Reading section pacing,218,true,335,67,16,22.2,false,BLOCKED,0.186,9,2026-05-01 23:08:00,1
1201,25,Advanced,"TOEFL,BusinessEnglish,Writing",17.7,43,63,386,16,503,5287,Speaking,Accent reduction drills,373,no,269,14,3,527.3,0,BLOCKED, ,8,2026-02-19 19:20:00,0
1067,18,BEGINNER,IELTS|Vocabulary,2.3,26,61,182,93,511,5219,Speaking,Small talk openers,457,true,38,85,11,244,false,FRIEND,0.042,6,2026-02-23 20:34:00,1
1045,31,advanced,Event; IELTS,15.4,9,209,170,67,138,5084,Listening,Accents around the world,140,0,146,26,24,29.5,0,FRIEND,null,5,01/08/2026,1
1043,19,Intermediate,"Event,TOEFL,IELTS",19,28,181,303,23,516,5107, Speaking ,Common pronunciation mistakes,370,true,157,16,16,78.2,no,NOT_FRIEND,0.246,0,03/11/2026,0
1009,18,Beginner,Vocabulary; Listening; Speaking,32.1,13,160,434,7,349,5114,Listening,Accents around the world,546,no,108,48,10,28.9,false,PENDING,0.765,12,14-03-2026,1
1137,24,advanced,"BusinessEnglish,TOEFL",NaN,51,136,300,9,36,5421,Speaking,Storytelling fluency,82,False,132,21,11,208.3,no,PENDING,NaN,3,2026-03-11 13:26:00,0
1138,28,Beginner,"Speaking,Event,Vocabulary", ,12,67,302,110,454,5579,WRITING,Formal vs informal register,375,true,249,37,5,156.2,false,BLOCKED,0.159,4,03/28/2026,0
1042,30,Advanced,Event; Writing,6.6,77,39,534,10,297,5356,Vocabulary,Synonym swap challenge,562,false,40,13,6,257,false,NOT_FRIEND,0.069,8,2026/03/31,1
1140,34,Intermediate,"BusinessEnglish,IELTS,Grammar",59.1,70,77,171,103,21,5133,BusinessEnglish,Meeting phrases,244,true,294,26,5,139.9,true,NOT_FRIEND,0.799,7,2026-03-27 09:52:00,1
1089,16,ADVANCED,"Grammar,TOEFL,BusinessEnglish",22.9,28,8,463,51,540,5083,Event,Mock TOEFL Saturday,431,false,163,14,18,156.9,false,FRIEND,0.186,11,2026-04-12 23:02:00,1
1215,34,Intermediate,"Grammar,Vocabulary",23,55,211,88,119,639,5553,Vocabulary,Synonym swap challenge,470,false,193,15,13,606,True,NOT_FRIEND,0.973,8,02/09/2026,1
1099,18,Beginner,Grammar,9.6,38,110,296,114,163,5464,Listening,Fast English drills,436,yes,101,47,4,82.8,false,NOT_FRIEND,0.055,1,02/01/2026,0
1141,40,Advanced,Writing,21.6,64,247,76,18,574,5176,Vocabulary,Idioms in real conversations,576,false,172,18,2,307.5,false,PENDING,null,1,2026-03-07 13:04:00,0
1051,30,advanced,"Speaking,BusinessEnglish,Writing",9.9,58,125,323,102,867,5242,Listening,Dictation practice thread,317,false,120,86,4,257.6,no,BLOCKED,0.036,9,01/21/2026,1
1102,39,Beginner,Grammar; Listening; BusinessEnglish,45.2,67,103,589,39,93,5212,Writing,  Essay feedback exchange,143,true,310,59,10,489.2,no,PENDING,0.051,5,2026-03-28 08:11:00,0
1139,21,Beginner,Writing; IELTS,40.3,43,233,478,84,365,5028,writing,Cohesion vs coherence,,0,0,69,21,658.7,false,PENDING,0.806,10,2026-04-08 13:54:00,1
1040,38,Intermediate,IELTS,56.1,74,34,159,60,715,5013,event,Pronunciation bootcamp,235,true,306,77,23,178,false,PENDING,0.094,9,2026-04-15 05:43:00,1
1023,27,beginner,Reading,57.6,50,183,58,103,890,5476,Writing,Essay feedback exchange,379,false,160,74,22,409.8,false,NOT_FRIEND,0.222,0,08-01-2026,0
1110,32,Beginner,"IELTS,Reading,Writing",49.1,38,76,119,30,862,5274,reading,Vocabulary in context,,false,172,26,12,647.2,no,PENDING,0.966,3,2026-02-23 04:57:00,1
1109,40,beginner,Vocabulary,59.2,40,47,213,47,576,5144,Speaking,Small talk openers,34,false,262,80,4,181.4,False,NOT_FRIEND,null,10,2026/01/19,1
1163,31,ADVANCED,"Writing,Speaking,Event",5.6,30,84,375,53,650,5068,IELTS,  IELTS band 7 roadmap,115,yes,111,75,5,481.7,false,PENDING,0.074,10,2026-01-04 03:44:00,0
1174,24,Intermediate,"Speaking,Grammar,Listening",24.1,42,55,199,56,778,5568,vocabulary,Academic word list — week 4,313,yes,33,45,22,667.1,false,BLOCKED,0.226,1,2026-04-13 20:34:00,0
1033,35,Advanced,"Writing,IELTS,Speaking",15.8,4,56,520,116,506,5456,GRAMMAR,Phrasal verbs that confuse everyone,308,1,184,73,11,193.4,no,PENDING,0.062,0,2026-01-25 07:56:00,0
1112,24,ADVANCED,Vocabulary,17.9,28,51,217,12,289,5596,Grammar,Conditionals — when to use which,304,false,33,30,13,536,true,BLOCKED,NaN,9,2026-03-19 01:22:00,0
1041,26,ADVANCED,"Listening,BusinessEnglish,Writing",51.5,11,112,538,56,184,5113,event,Pronunciation bootcamp,423,false,177,88,7,221.7,no,FRIEND,NaN,11,22-03-2026,1
1083,27,Advanced,Event,54,52,19,465,119,117,5428,event,Writing workshop signup,478,no,81,35,4,140.8,false,PENDING,0.814,6,2026-04-02 02:51:00,1
1115,27,Intermediate,Speaking; BusinessEnglish; Event,52.4,29,161,535,67,857,5434,toefl,Speaking task 1 templates, ,false,73,14,14,347.7,false,NOT_FRIEND,0.147,9,2026-04-29 11:22:00,1
1126,24,INTERMEDIATE,Grammar,12.3,34,47,358,75,290,5549,toefl,Integrated writing tips,363,false,93,0,17,599.9,false,NOT_FRIEND,0.241,7,2026-01-15 02:52:00,0
1127,39,beginner,Event; Listening,N/A,44,177,243,48,769,5500,grammar,#PastParticiple cheatsheet,199,true,5,27,20,504.3,false,PENDING,null,12,01/13/2026,1
1004,,ADVANCED,"Writing,Reading",59,37,157,185,76,517,5028,Writing,Cohesion vs coherence,420,no,0,69,21,658.7,False,PENDING,0.962,12,2026-04-08 13:54:00,1
1091,999,Advanced,"Grammar,BusinessEnglish,Reading",4.2,48,124,200,42,869,5374,Reading,Skimming vs scanning,175,false,7,7,16,138,false,NOT_FRIEND,0.85,10,15-01-2026,1
1079,37,Beginner,"BusinessEnglish,Writing,Grammar",34.2,60,92,406,10,384,5022,speaking,Storytelling fluency,350,no,113,50,10,267.6,False,PENDING,0.167,7,2026-03-07 09:50:00,1
1209,30,beginner,"IELTS,Reading",8.3,43,216,285,,415,5405,TOEFL,Reading section pacing,96,yes,298,9,12,219.3,false,PENDING,0.112,11,2026/01/07,1
1103,19,Beginner,IELTS|Writing,9.8,26,31,539,60,492,5278,Reading,Article of the week,503,no,43,41,4,719.2,0,BLOCKED,0.033,9,2026-03-17 00:33:00,0
1178,40,Beginner,"Listening,IELTS",26.3,77,33,209,114,713,5118,toefl,Score 100+ study plan,36,false,20,38,9,690.1,false,PENDING,0.119,9,2026-03-15 11:01:00,0
1174,24,intermediate,Speaking; Grammar; Listening,24.1,42,55,199,56,778,5284, Listening ,Fast English drills,450,false,233,51,25,133.3,false,BLOCKED,0.889,11,01/08/2026,1
1182,16,beginner,BusinessEnglish,44.2,36,240,9,94,646,5238,listening,Dictation practice thread,34,no,314,16,19,79,no,FRIEND,0.043,9,2026-01-04 12:30:00,1
1147,40, Advanced ,Reading; TOEFL; IELTS,31,70,138,137,11,95,5334,Grammar,Articles a/an/the explained,110,true,104,65,9,261.7,false,NOT_FRIEND,0.231,4,2026-02-21 13:41:00,1
1149,35,Intermediate,BusinessEnglish,9.1,79,210,259,52,43,5094,TOEFL,Speaking task 1 templates,245,true,63,39,13,444.6,false,BLOCKED,0.012,3,2026-03-26 18:43:00,0
1214,31,intermediate,"Writing,Listening,Speaking",48.5,29,83,375,39,833,5577,writing,Essay feedback exchange,359,False,209,30,14,252,false,BLOCKED,0.76,4,2026-01-09 04:41:00,1
1068,41, Advanced ,"BusinessEnglish,Grammar",38.2,69,76,75,94,531,5558,Speaking,Daily speaking partners,532,yes,128,12,17,676.2,false,PENDING,0.193,3,2026-04-21 20:18:00,0
1036,42,INTERMEDIATE,Vocabulary,48.1,35,41,101,47,361,5572,BusinessEnglish,Email templates that work,311,false,163,80,1,628,0,BLOCKED,0.178,9,2026-04-05 07:17:00,0
1070,21,Beginner,Grammar,28.3,79,215,27,12,715,5184,Vocabulary,  Synonym swap challenge,333,False,132,82,13,575.9,no,FRIEND,0.094,0,2026/01/04,0
1130,36,INTERMEDIATE,"Event,Reading",37.4,7,233,142,120,241,5135,VOCABULARY,Academic word list — week 4,329,false,154,3,24,315,0,BLOCKED,0.213,4,2026-01-08 04:25:00,0
1195,19,intermediate,Writing; Listening,9.6,9,131,473,88,438,5488,WRITING,Cohesion vs coherence,235,true,206,57,7,470.4,0,BLOCKED,0.889,6,2026-02-24 16:02:00,1
1119,39,advanced,Listening; BusinessEnglish; TOEFL,47.9,25,157,117,39,371,5393,BUSINESSENGLISH,Job interview answers,-41,false,26,51,9,14.4,no,FRIEND, ,10,29-01-2026,1
1090,24,Advanced,"Grammar,Vocabulary,BusinessEnglish",11.4,43,98,320,72,278,5333,TOEFL,Score 100+ study plan,NaN,true,224,59,23,29,false,PENDING,0.207,7,2026-01-03 16:12:00,1
1099,18,Beginner,null,NaN,38,110,296,114,163,5187,Writing,Punctuation pitfalls,507,false,110,3,9,692.3,no,NOT_FRIEND,0.17,8,01/30/2026,0
1025,21,BEGINNER,"TOEFL,Speaking,BusinessEnglish",9.5,50,243,599,,412,5364,BusinessEnglish,  Presentation openings,362,no,182,53,8,658.6,false,FRIEND,0.913,4,04/23/2026,1
1199,33,beginner,Listening; Reading; IELTS,20.2,68,98,124,85,649,5026,event,Mock TOEFL Saturday,373,true,232,79,1,366.2,no,BLOCKED,0.201,10,2026-02-26 02:46:00,1
1166,25,Advanced,IELTS,11,50,159,314,19,143,5411,Event,Mock TOEFL Saturday,552,false,195,2,14,191.8,no,PENDING,0.02,11,2026-04-28 08:43:00,1
1083,27,Advanced,Event,54,52,19,465,119,117,5399,Listening,  Note-taking techniques,221,false,202,76,0,320,false,NOT_FRIEND,0.092,11,2026-04-21 01:27:00,1
1022,,Intermediate,IELTS,7.8,63,210,116,50,248,5175, Listening ,Dictation practice thread,291,1,17,74,4,216.5,False,NOT_FRIEND,0.203,10,03/29/2026,1
1039,19,Beginner,"IELTS,Event,Speaking",22.6,32,12,252,59,293,5151, BusinessEnglish ,Email templates that work,380,yes,262,26,8,144.2,false,NOT_FRIEND,0.237,4,01/17/2026,1
1159,42,intermediate,"BusinessEnglish,Vocabulary",24.3,21,203,478,105,690,5577,Writing,Essay feedback exchange,359,no,209,30,14,252,false,BLOCKED,0.037,2,2026-01-09 04:41:00,0
1165,25, Intermediate ,Listening,56.5,65,143,23,102,645,5096, Vocabulary ,Academic word list — week 4,162,1,70,86,15,480.9,0,PENDING,0.097,1,04/29/2026,0
1125,24,Intermediate,"Vocabulary,BusinessEnglish",7.3,23,9,545,79,409,5287,Speaking,Accent reduction drills,373,no,269,14,3,527.3,false,FRIEND, ,7,2026-02-19 19:20:00,1
1182,16,Beginner,BusinessEnglish,44.2,36,240,9,94,646,5575,Reading,Reading speed tracker,298,true,120,53,16,142.7,False,NOT_FRIEND,0.236,4,24-03-2026,0
1163,31,Advanced,Writing|Speaking|Event,5.6,30,84,375,53,650,5229,Reading,Inference questions explained,212,False,331,89,19,349.2,False,PENDING,0.031,12,2026-04-13 08:23:00,1
1182,16,Beginner,BusinessEnglish,44.2,36,240,9,94,646,5595, TOEFL ,Score 100+ study plan,267,false,274,85,16,456.1,false,NOT_FRIEND,0.054,0,08-03-2026,1
1149,35,Intermediate,,9.1,79,210,259,52,43,5103,Vocabulary,Synonym swap challenge,103,yes,243,40,14,399.2,0,BLOCKED,0.016,6,2026-01-09 10:50:00,0
1055,21,Beginner,"Speaking,IELTS,Event",6.4,80,246,0,13,290,5131,Writing,  Essay feedback exchange,549,no,99,25,13,372.6,yes,FRIEND,0.146,8,22-03-2026,1
1030,24,Advanced,BusinessEnglish|IELTS,30.5,79,128,1,4,325,5208,Writing,Formal vs informal register,189,false,11,0,21,661.5,no,FRIEND,0.171,0,2026-03-01 08:08:00,0
1127,39,Beginner,"Event,Listening",22.9,44,177,243,48,769,5403,Listening,Note-taking techniques,93,false,252,45,14,383.9,no,BLOCKED,null,3,2026-04-19 01:12:00,0
1179,16,beginner,"IELTS,Vocabulary",45.1,34,107,403,28,562,5415,writing,Paraphrasing practice,156,yes,58,10,1,33.6,false,NOT_FRIEND, ,9,2026-02-24 14:41:00,1
1080,39,Advanced,"Vocabulary,Listening,BusinessEnglish",6.7,47,235,510,0,544,5075, TOEFL ,Integrated writing tips,60,yes,48,74,10,183.1,false,PENDING,0.123,3,02-02-2026,0
1124,37,Beginner,Writing,55.1,60,195,40,75,894,5547,GRAMMAR,Conditionals — when to use which,403,false,230,12,8,178.2,0,PENDING,0.175,4,03/22/2026,1
1035,27, Advanced ,Grammar; Event; Writing,8.3,15,38,596,91,408,5546,Grammar,  Subjunctive mood basics,369,false,314,51,5,691.1,false,BLOCKED,0.971,7,02/25/2026,1
1051,30,advanced,"Speaking,BusinessEnglish,Writing",9999,58,125,323,102,867,5036,Listening,Accents around the world,420,false,240,86,1,435.6,false,NOT_FRIEND,0.06,2,14-04-2026,0
1057,36,Intermediate,Vocabulary|Event,6.7,25,225,575,56,440,5464,LISTENING,Fast English drills,436,True,101,47,4,82.8,false,BLOCKED,0.13,3,2026-02-01 21:57:00,1
1159,42,Intermediate,"BusinessEnglish,Vocabulary",24.3,21,203,478,105,690,5164, Event ,Mock TOEFL Saturday,25,no,22,48,15,273.5,false,NOT_FRIEND,0.247,12,2026-04-18 12:02:00,0
1138,28,Beginner,Speaking; Event; Vocabulary,12.6,12,67,302,110,454,5316,writing,Punctuation pitfalls,519,true,228,14,21,87.6,0,FRIEND,0.112,0,04/19/2026,1
1133,N/A,Advanced,"Listening,IELTS,Vocabulary",55,67,37,324,25,86,5495,Vocabulary,Academic word list — week 4,116,false,170,26,22,547.1,no,NOT_FRIEND,0.762,1,2026-01-27 06:12:00,1
1165,25,Intermediate,Listening,56.5,65,143,23,102,645,5121,BusinessEnglish,  Job interview answers,516,False,143,83,21,263.6,no,BLOCKED,0.176,2,2026-02-13 07:03:00,0
1140,34,intermediate,"BusinessEnglish,IELTS,Grammar",59.1,70,77,171,103,21,5494,Writing,Punctuation pitfalls,447,0,283,48,8,610.6,no,NOT_FRIEND,0.213,5,09-02-2026,0
1202,22,Intermediate,BusinessEnglish,35.6,46,241,332,119,884,5134,ielts,Speaking part 3 examples,null,false,0,37,2,311.9,no,BLOCKED,0.138,9,09-04-2026,0
1081,31,beginner,Reading,39.3,46,189,475,111,519,5223,BusinessEnglish,Negotiation language,438,1,192,40,1,281.2,False,BLOCKED,0.11,4,03/24/2026,0
1051,30,Advanced,"Speaking,BusinessEnglish,Writing",9.9,58,125,323,102,867,5277,IELTS,Cue card practice partners,554,false,271,85,25,653.7,false,FRIEND,0.171,7,2026-02-27 11:39:00,1
1102,39,Beginner,Grammar; Listening; BusinessEnglish,45.2,67,103,589,39,93,5191,IELTS,Speaking part 3 examples,354,true,253,55,17,42.6,false,BLOCKED,0.167,3,2026-02-04 08:22:00,0
1080,N/A,Advanced,Vocabulary; Listening; BusinessEnglish,6.7,47,235,510,0,544,5247,Listening,Accents around the world,283,0,26,78,11,513.4,False,PENDING,0.849,2,03/29/2026,1
1093,32,Advanced,N/A,37.1,19,158,227,87,73,5330,BusinessEnglish,Meeting phrases,164,0,36,4,7,719.7,False,BLOCKED,0.011,5,2026-03-06 07:43:00,0
1107,20,beginner,Grammar,57,26,124,202,54,70,5255,Grammar,Phrasal verbs that confuse everyone,215,true,95,35,16,19.3,no,PENDING,0.985,11,2026-01-10 02:20:00,1
1060,25,Intermediate,Event|Listening|Speaking,55.9,45,249,581,78,453,5165,TOEFL,Speaking task 1 templates,455,false,261,58,1,490.9,false,FRIEND,0.044,5,01/16/2026,1
1092,21,Intermediate,"Vocabulary,BusinessEnglish,Speaking",3.4,44,190,190,113,271,5244,Writing,Paraphrasing practice,494,false,84,5,21,230.4,False,FRIEND,0.118,2,2026-03-17 16:34:00,0
1077,25,Advanced,Listening; Grammar,51.2,23,191,295,109,755,5431,IELTS,Listening trap words,140,true,77,49,14,454.9,false,BLOCKED,NaN,10,2026-04-17 07:46:00,0
1051,30,advanced,"Speaking,BusinessEnglish,Writing",9.9,58,125,323,102,867,5124,listening,Podcast recommendations,84,True,167,24,25,654.9,false,PENDING,0.111,7,2026-01-04 09:46:00,0
1202,22,Intermediate,BusinessEnglish,35.6,46,241,332,119,884,5560, IELTS ,Speaking part 3 examples,281,true,91,9,2,34.5,0,BLOCKED,0.1,4,2026-03-11 14:15:00,0
1216,27,Intermediate,"BusinessEnglish,TOEFL",53.3,10,234,341,113,114,5283,grammar,#PastParticiple cheatsheet,279,yes,30,35,15,661.8,false,BLOCKED,0.168,0,2026-03-28 21:03:00,0
1204,32,Beginner,Grammar; TOEFL,16.3,4,117,86,96,102,5205,IELTS,IELTS band 7 roadmap,496,false,341,71,6,516.7,0,PENDING,0.155,3,2026-04-22 10:46:00,0
1086,21,Intermediate,Listening|Event,8.1,60,7,461,72,214,5317,Event,Speaking club Friday,289,true,315,16,9,179.1,false,PENDING,0.963,12,2026-01-31 11:15:00,1
1002,20, Advanced ,TOEFL|Event|Vocabulary,NaN,27,191,170,3,882,5166,Writing,  Paraphrasing practice,530,true,247,88,7,381.7,false,BLOCKED,0.139,7,2026-01-25 03:37:00,0
1147,40,Advanced,"Reading,TOEFL,IELTS",31,70,138,137,11,95,5286,vocabulary,Synonym swap challenge,506,true,98,32,22,63.8,false,BLOCKED,NaN,11,2026/04/02,0
1101,24,INTERMEDIATE,"Writing,Reading,BusinessEnglish",3.6,73,151,299,113,723,5490,Grammar,Subjunctive mood basics,55,False,21,83,21,458.7,0,FRIEND,0.12,3,22-04-2026,0
1101,24,Intermediate,,3.6,73,151,299,113,723,5488,WRITING,Cohesion vs coherence,N/A,yes,206,57,7,470.4,false,FRIEND,0.769,1,02/24/2026,1
1087,35,Beginner,"Speaking,Event",20.3,68,0,397,51,488,5568,Vocabulary,Academic word list — week 4,313,yes,33,45,22,667.1,0,FRIEND,0.056,2,13-04-2026,0
1206,999,advanced,Event,32.5,0,59,420,23,327,5228,Writing,Paraphrasing practice,342,false,20,7,16,570,false,NOT_FRIEND,0.077,11,2026-03-10 22:00:00,1
1098,42,Advanced,TOEFL,17.4,17,210,16,105,782,5313,BusinessEnglish,Negotiation language,582,no,61,46,22,362.5,0,PENDING,0.085,3,2026-04-01 12:06:00,0
1018, ,ADVANCED,Speaking,37.2,14,46,548,91,65,5503,Listening,Accents around the world,24,0,333,66,20,59,false,NOT_FRIEND,0.031,4,16-03-2026,0
1091,41,advanced,Grammar; BusinessEnglish; Reading,4.2,48,124,200,42,869,5491,Speaking,Small talk openers,423,false,128,1,17,151.6,no,BLOCKED,0.222,6,01/29/2026,0
1069,26,BEGINNER,Vocabulary,8.6,71,150,196,8,340,5197,Vocabulary,Idioms in real conversations,396,False,227,65,11,332.7,true,FRIEND,0.925,2,2026/04/25,1
1136,37,Advanced,"Listening,TOEFL",,61,198,320,3,269,5287,Speaking,Accent reduction drills,373,false,269,14,3,527.3,no,FRIEND,0.116,7,02/19/2026,1
1129,36,Advanced,Writing|IELTS|Vocabulary,42.7,55,30,565,86,183,5428,Event,Writing workshop signup,null,false,81,35,4,140.8,false,PENDING,0.121,3,2026/04/02,0
1146,37,beginner,"Writing,BusinessEnglish,TOEFL", ,21,210,161,45,270,5087,Speaking,  Daily speaking partners,392,false,41,0,24,54.9,false,BLOCKED,0.085,4,02/10/2026,0
1147,40,Advanced,Reading; TOEFL; IELTS,31,70,138,137,11,95,5524,grammar,Conditionals — when to use which,62,0,32,48,9,12.6,false,NOT_FRIEND,0.25,4,2026-04-13 03:09:00,1
1127,39,Beginner,"Event,Listening",22.9,44,177,243,48,769,5077,Vocabulary,Collocations you should know,26,false,244,9,14,459.7,false,PENDING,0.222,5,2026-04-20 14:31:00,0
1118,28,beginner,BusinessEnglish,37.9,14,190,538,104,507,5161,GRAMMAR,Articles a/an/the explained,63,false,217,86,3,410.8,1,BLOCKED,0.019,11,2026-04-01 08:26:00,0
1160,null,Intermediate,"BusinessEnglish,Reading,Speaking",3.8,76,240,192,54,163,5095,IELTS,Writing task 2 essay structures,249,false,225,52,24,10.9,no,FRIEND,0.202,5,2026-04-01 00:04:00,1
1129,36,advanced,"Writing,IELTS,Vocabulary",42.7,55,30,565,86,183,5336,Event,Writing workshop signup,346,false,276,61,11,76,false,PENDING,0.087,8,2026-01-25 15:20:00,1
1007,20,Beginner,Reading|TOEFL,50.4,39,138,486,109,514,5583,grammar,Subjunctive mood basics,138,true,195,19,18,246.8,false,PENDING,0.179,3,23-02-2026,1
1023,27,BEGINNER,Reading,57.6,50,183,58,103,890,5264,Reading,Skimming vs scanning,343,0,222,85,6,645.2,false,FRIEND,0.98,8,04/05/2026,1
1061,23,ADVANCED,Event|TOEFL,24.5,28,149,110,15,862,5183,IELTS,Listening trap words,505,0,216,14,24,228.7,no,BLOCKED,0.105,3,01/19/2026,0
1153,999,Intermediate,Listening; IELTS; BusinessEnglish,23.3,78,32,320,46,556,5160,Grammar,#PastParticiple cheatsheet,64,true,279,69,19,303.7,no,NOT_FRIEND,0.182,12,02/16/2026,1
1138,28,Beginner,"Speaking,Event,Vocabulary",12.6,12,67,302,110,454,5153,Reading,Reading speed tracker,460,no,275,63,16,392.6,false,FRIEND,0.131,3,03-02-2026,1
